Document ID,Document name,Document URL,Case ID,Case name,Event ID,Event assigner,Language,Link working?,Link replaced?,Fixer,Link comment,To align with Sabin?
2979,Decision,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2015/20150414_2015-W.P.-No.-25501201_decision.pdf,7161,Ashgar Leghari v. Federation of Pakistan (Lahore High Court Green Bench 2015),7589,Marcus,,TRUE,,,,
2769,Decision,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2015/20150404_2015-W.P.-No.-25501201_decision.pdf,7161,Ashgar Leghari v. Federation of Pakistan (Lahore High Court Green Bench 2015),7588,Marcus,,TRUE,,,,
5677,Final report of the Commission,http://climatecasechart.com/wp-content/uploads/sites/16/non-us-case-documents/2022/20220506_Case-No.-CHR-NI-2016-0001_judgment-1.pdf,7162,In re Greenpeace Southeast Asia and Others,No event ID,Marcus,,TRUE,TRUE,Emily,Change case name to In re Greenpeace Southeast Asia and Others,FALSE
2946,Annex to Memorandum,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2019/20190919_Case-No.-CHR-NI-2016-0001_na-4.pdf,7162,In re Greenpeace Southeast Asia and Others,No event ID,Marcus,,TRUE,,,,
2945,Annex to Memorandum,http://climatecasechart.com/wp-content/uploads/sites/16/non-us-case-documents/2019/20190919_Case-No.-CHR-NI-2016-0001_na-5.pdf,7162,In re Greenpeace Southeast Asia and Others,No event ID,Marcus,,TRUE,TRUE,Emily,Case titles do not align,FALSE
2944,Annex to Memorandum,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2019/20190919_Case-No.-CHR-NI-2016-0001_na-2.pdf,7162,In re Greenpeace Southeast Asia and Others,No event ID,Marcus,,TRUE,,,,
2943,Annex to Memorandum,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2019/20190919_Case-No.-CHR-NI-2016-0001_na-1.pdf,7162,In re Greenpeace Southeast Asia and Others,No event ID,Marcus,,TRUE,,,,
2942,Annex to Memorandum,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2019/20190919_Case-No.-CHR-NI-2016-0001_na.pdf,7162,In re Greenpeace Southeast Asia and Others,No event ID,Marcus,,TRUE,,,,
2941,Annex to Memorandum,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2019/20190919_Case-No.-CHR-NI-2016-0001_na-7.pdf,7162,In re Greenpeace Southeast Asia and Others,No event ID,Marcus,,TRUE,,,,
2940,2019 Memorandum,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2019/20190919_Case-No.-CHR-NI-2016-0001_na-6.pdf,7162,In re Greenpeace Southeast Asia and Others,No event ID,Marcus,,TRUE,,,,
2939,Press release,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2018/20180328_Case-No.-CHR-NI-2016-0001_press-release.pdf,7162,In re Greenpeace Southeast Asia and Others,No event ID,Marcus,,TRUE,,,,
2938,Press release from the Commission,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2017/20171212_Case-No.-CHR-NI-2016-0001_press-release.pdf,7162,In re Greenpeace Southeast Asia and Others,No event ID,Marcus,,TRUE,,,,
2937,Response by Rio Tinto,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2016/20161010_Case-No.-CHR-NI-2016-0001_reply.pdf,7162,In re Greenpeace Southeast Asia and Others,No event ID,Marcus,,TRUE,,,,
2936,Response by Glencore,http://climatecasechart.com/wp-content/uploads/sites/16/non-us-case-documents/2016/20161010_Case-No.-CHR-NI-2016-0001_reply-3.pdf,7162,In re Greenpeace Southeast Asia and Others,No event ID,Marcus,,TRUE,TRUE,Emily,Case titles do not align,FALSE
2935,Response by Freeport-McMoRan,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2016/20161010_Case-No.-CHR-NI-2016-0001_reply-4.pdf,7162,In re Greenpeace Southeast Asia and Others,No event ID,Marcus,,TRUE,,,,
2934,Response by ENI,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2016/20161010_Case-No.-CHR-NI-2016-0001_reply-3.pdf,7162,In re Greenpeace Southeast Asia and Others,No event ID,Marcus,,TRUE,,,,
2933,Response by BHP Billiton,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2016/20160912_Case-No.-CHR-NI-2016-0001_reply.pdf,7162,In re Greenpeace Southeast Asia and Others,No event ID,Marcus,,TRUE,,,,
2932,Response by Anglo American,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2016/20161004_Case-No.-CHR-NI-2016-0001_reply.pdf,7162,In re Greenpeace Southeast Asia and Others,No event ID,Marcus,,TRUE,,,,
2931,Response by BP,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2016/20161010_Case-No.-CHR-NI-2016-0001_reply-2.pdf,7162,In re Greenpeace Southeast Asia and Others,No event ID,Marcus,,TRUE,,,,
2930,Petition,http://climatecasechart.com/wp-content/uploads/sites/16/non-us-case-documents/2015/20150512_Case-No.-CHR-NI-2016-0001_petition.pdf,7162,In re Greenpeace Southeast Asia and Others,7587,Marcus,,TRUE,TRUE,Emily,Case titles do not align,FALSE
2767,Judgment,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2008/20080930_Appeal-No.-1192004_judgment.pdf,7163,"Judgment No. 6903/2008 of September 30, 2008 (Supreme Court of Spain, Administrative Litigation Division, Section 5)",7586,Marcus,,TRUE,,,,
2766,Judgment,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2008/20081006_Appeal-No.-1002005_judgment.pdf,7164,"Judgment No. 5347/2008 of October 6, 2008 (Supreme Court of Spain, Administrative Litigation Division, Section 5)",7584,Marcus,,TRUE,,,,
2765,Judgment,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2008/20081118_Appeal-No.-3322006_judgment.pdf,7165,"Judgment No. 7449/2008 of November 18, 2008 (Supreme Court of Spain, Administrative Litigation Division, Section 5)",7583,Marcus,,TRUE,,,,
2764,Judgment,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2008/20081203_Appeal-No.-3152005_judgment.pdf,7166,"Judgment No. 6947/2008 of December 3, 2008 (Supreme Court of Spain, Administrative Litigation Division, Section 5)",7581,Marcus,,TRUE,,,,
2763,Judgment,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2009/20090529_Appeal-No.-3032005_judgment.pdf,7167,"Judgment No. 3421/2009 of May 29, 2009 (Supreme Court of Spain, Administrative Litigation Division, Section 5)",7579,Marcus,,TRUE,,,,
2762,Judgment,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2009/20090715_Appeal-No.-1192004_judgment.pdf,7168,"Judgment No. 6846/2009 of July 15, 2009 (Supreme Court of Spain, Administrative Litigation Division, Section 5)",7577,Marcus,,TRUE,,,,
2761,Judgment,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2009/20090717_Appeal-No.-1032005_judgment.pdf,7169,"Judgment No. 5087/2009 of July 17, 2009 (Supreme Court of Spain, Administrative Litigation Division, Section 5)",7576,Marcus,,TRUE,,,,
2760,Judgment,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2008/20081119_Appeal-No.-3182005_judgment.pdf,7171,"Judgment No. 6895/2008 of November 19, 2008 (Supreme Court of Spain, Administrative Litigation Division, Section 5)",7574,Marcus,,TRUE,,,,
2759,Judgment,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2008/20081202_Appeal-No.-2592005_judgment.pdf,7172,"Judgment No. 7167/2008 of December 2, 2008 (Supreme Court of Spain, Administrative Litigation Division, Section 5)",7573,Marcus,,TRUE,,,,
2758,Judgment,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2008/20081203_Appeal-No.-3222005_judgment.pdf,7173,"Judgment No. 7168/2008 of December 3, 2008 (Supreme Court of Spain, Administrative Litigation Division, Section 5)",7572,Marcus,,TRUE,,,,
2757,Judgment,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2009/20090706_Appeal-No.-982005_judgment.pdf,7174,"Judgment No. 4745/2009 of July 6, 2009 (Supreme Court of Spain, Administrative Litigation Division, Section 5)",7571,Marcus,,TRUE,,,,
2756,Judgment,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2010/20100304_Appeal-No.-212007_judgment.pdf,7175,"In re E.ON Generacion S.A., Judgment No. 1205/2010 of Mar. 4, 2010",7569,Marcus,,TRUE,,,,
5671,Relinquishment of jurisdiction in favor of the Grand Chamber,http://climatecasechart.com/wp-content/uploads/sites/16/non-us-case-documents/2022/20220426_Application-no.-5360020_na-1.pdf,7176,Union of Swiss Senior Women for Climate Protection v. Swiss Federal Council and Others,10483,Marcus,,TRUE,TRUE,Emily,Case titles do not align,FALSE
5670,"Reply made on October 13, 2021 by the Swiss Women Ass'n (Part 4 - Request for Just Satisfaction/Request for General Measures)",http://climatecasechart.com/wp-content/uploads/sites/16/non-us-case-documents/2021/20211013_Application-no.-5360020_reply-3.pdf,7176,Union of Swiss Senior Women for Climate Protection v. Swiss Federal Council and Others,No event ID,Marcus,,TRUE,,,,
5669,"Reply made on October 13, 2021 by the Swiss Women Ass'n (Part 3 - Observations on the Law)",http://climatecasechart.com/wp-content/uploads/sites/16/non-us-case-documents/2021/20211013_Application-no.-5360020_reply-3.pdf,7176,Union of Swiss Senior Women for Climate Protection v. Swiss Federal Council and Others,No event ID,Marcus,,TRUE,,,,
5668,"Reply made on October 13, 2021 by the Swiss Women Ass'n (Part 2 - Observations on the Facts)",http://climatecasechart.com/wp-content/uploads/sites/16/non-us-case-documents/2021/20211013_Application-no.-5360020_reply-4.pdf,7176,Union of Swiss Senior Women for Climate Protection v. Swiss Federal Council and Others,No event ID,Marcus,,TRUE,TRUE,Emily,Case titles do not align,FALSE
5667,"Reply made on October 13, 2021 by the Swiss Women Ass'n (Part 1 - Summary)",http://climatecasechart.com/wp-content/uploads/sites/16/non-us-case-documents/2021/20211013_Application-no.-5360020_reply.pdf,7176,Union of Swiss Senior Women for Climate Protection v. Swiss Federal Council and Others,No event ID,Marcus,,TRUE,,,,
5666,Third party intervention by the European Network of National Human Rights Institutions (ENNHR),http://climatecasechart.com/wp-content/uploads/sites/16/non-us-case-documents/2021/20210921_Application-no.-5360020_na-1.pdf,7176,Union of Swiss Senior Women for Climate Protection v. Swiss Federal Council and Others,No event ID,Marcus,,TRUE,,,,
5665,Third party intervention by the International Commission of Jurists (ICJ) and the Swiss Section of the ICJ,http://climatecasechart.com/wp-content/uploads/sites/16/non-us-case-documents/2021/20210921_Application-no.-5360020_na.pdf,7176,Union of Swiss Senior Women for Climate Protection v. Swiss Federal Council and Others,No event ID,Marcus,,TRUE,,,,
5664,Petitioner's reply,http://climatecasechart.com/wp-content/uploads/sites/16/non-us-case-documents/2021/20211013_Application-no.-5360020_reply-5.pdf,7176,Union of Swiss Senior Women for Climate Protection v. Swiss Federal Council and Others,No event ID,Marcus,,TRUE,,,,
5663,Subject matter of the case and questions attached to the communication letter (in French),http://climatecasechart.com/wp-content/uploads/sites/16/non-us-case-documents/2021/20210426_Application-no.-5360020_na-1.pdf,7176,Union of Swiss Senior Women for Climate Protection v. Swiss Federal Council and Others,8816,Marcus,,TRUE,TRUE,Emily,Case titles do not align,FALSE
5662,Court communication letter to the Swiss government (in English),http://climatecasechart.com/wp-content/uploads/sites/16/non-us-case-documents/2021/20210325_Application-no.-5360020_na-1.pdf,7176,Union of Swiss Senior Women for Climate Protection v. Swiss Federal Council and Others,8816,Marcus,,TRUE,TRUE,Emily,Case titles do not align,FALSE
5661,Application to the European Court of Human Rights,http://climatecasechart.com/wp-content/uploads/sites/16/non-us-case-documents/2020/20201126_Application-no.-5360020_application-1.pdf,7176,Union of Swiss Senior Women for Climate Protection v. Swiss Federal Council and Others,7568,Marcus,,TRUE,TRUE,Emily,Case titles do not align,FALSE
2922,Supreme Court judgment,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2020/20200113_2015-HAZA-C0900456689_judgment.pdf,7177,Urgenda Foundation v. State of the Netherlands,7913,Marcus,,TRUE,,,,
2921,Supreme Court judgment,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2019/20191220_2015-HAZA-C0900456689_judgment-1.pdf,7177,Urgenda Foundation v. State of the Netherlands,7913,Marcus,,TRUE,,,,
2920,Opinion of Advocate and Procurator General,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2019/20190913_2015-HAZA-C0900456689_opinion.pdf,7177,Urgenda Foundation v. State of the Netherlands,7564,Marcus,,TRUE,,,,
2919,Appeal,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2019/20190412_2015-HAZA-C0900456689_appeal-1.pdf,7177,Urgenda Foundation v. State of the Netherlands,Unsure: dates do not align,Marcus,,TRUE,,,,
2918,Unofficial English Translation from the Court,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2018/20181009_2015-HAZA-C0900456689_decision-4.pdf,7177,Urgenda Foundation v. State of the Netherlands,7563,Marcus,,TRUE,,,,
2917,Government Appeal to Supreme Court,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2019/20190108_2015-HAZA-C0900456689_appeal-1.pdf,7177,Urgenda Foundation v. State of the Netherlands,7562,Marcus,,TRUE,,,,
2916,Decision,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2018/20181009_2015-HAZA-C0900456689_decision-3.pdf,7177,Urgenda Foundation v. State of the Netherlands,Unsure: dates do not align,Marcus,,TRUE,,,,
2915,Decision,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2015/20150624_2015-HAZA-C0900456689_decision-1.pdf,7177,Urgenda Foundation v. State of the Netherlands,7561,Marcus,,TRUE,,,,
2753,EPL's opinion,http://epl.org.ua/en/law-posts/natsionalne-agentstvo-ekologichnyh-investytsij-dostup-do-informatsiyi-v-natsionalnomu-elektronnomu-reyestri-antropogennyh-vykydiv-2/,7179,"Environment-People-Law v. Ministry of Environmental Protection (Commercial Court of Lviv, 2008)",Unsure,Marcus,,TRUE,,,,
2978,Decision,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2000/20000705_2000-15-P.A.D.-833_decision-1.pdf,7182,"Allerdale Borough Council v. Cumbria Wind Farms Ltd. (Planning Inspector Decision, 2000)",7552,Marcus,,TRUE,,,,
3356,Decision,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBa3NMIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--461b144bfeb5bcab3ad5f8a964605cb3bc6aa3e9/l,7183,"Armstrong DLW GmbH v. Winnington Networks Ltd (High Court of England and Wales, 2012, EWHC 10)",Error: cannot open doc,Marcus,,TRUE,,,,
2750,Judgment,http://climatecasechart.com/wp-content/uploads/sites/16/non-us-case-documents/2009/20090313_2009-EWHC-463_judgment-1.pdf,7184,"Barbone and Ross (on behalf of Stop Stansted Expansion) v. Secretary of State for Transport (Queen's Bench Division, Administrative Court, 2009)",7546,Marcus,,TRUE,TRUE,Emily,,
3355,Decision,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBa29MIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--239b03354ad799a7100b654486549477522763df/l,7185,"Bard Campaign v. Secretary of State for Communities and Local Government (High Court of Justice Queen's Bench Division, 2009)",Error: cannot open doc,Marcus,,TRUE,,,,
3354,Decision,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBa2tMIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--215e5afef80d031d056d1d0ed159ca47741add90/l,7188,"Castletown Estates Ltd, Carmarthenshire County Council v. Welsh Ministers (United Kingdom, High Court of Justice Queen's Bench Division, 2013)",Error: cannot open doc,Marcus,,TRUE,,,,
2977,Judgment,http://climatecasechart.com/wp-content/uploads/sites/16/non-us-case-documents/2006/20061213_2006-EWHC-3207_judgment.pdf,7189,"Cemex UK Cement Ltd v. Department for the Environment, Food and Rural Affairs (Queen's Bench Division, Administrative Court, 2006)",7539,Marcus,,TRUE,TRUE,Emily,,
3353,Decision,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBa2dMIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--0fa3b0fc777a77fff3d8afb7854ce0e1e3348bbf/l,7190,"CF Partners (UK) LLP v. Barclays Bank PLC (High Court of Justice Chancery Division of the United Kingdom, 2014)",Error: cannot open doc,Marcus,,TRUE,,,,
2747,Decision,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/1994/19941206_1995-10-P.A.D.-267_decision.pdf,7192,"City of Bradford Metropolitan Council v. Feather (Planning Inspector Decision, 1995)",7533,Marcus,,TRUE,,,,
2746,Decision,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/1994/19941201_1995-10-P.A.D.-255_decision.pdf,7193,"City of Bradford Metropolitan Council v. Gillson & Sons (Planning Inspector Decision, 1995)",Unsure: dates do not align,Marcus,,TRUE,,,,
2745,Decision,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/1994/19941206_1995-10-P.A.D.-243_decision.pdf,7194,"City of Bradford Metropolitan Council v. Woodhead & Sons Ltd. (Planning Inspector Decision, 1995)",7529,Marcus,,TRUE,,,,
3352,Judgment,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBa2NMIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--3d30c90671d97780b2ded3b98cce7668a02a6c08/l,7195,"Deutsche Bank AG v. Total Global Steel Ltd. (High Court of England and Wales, 2012 EWHC 1201)",Error: cannot open doc,Marcus,,TRUE,,,,
2743,Case document,http://high-court-justice.vlex.co.uk/vid/-52634946,7197,"Goldfinch (Projects) Ltd. v. National Assembly for Wales (Queen's Bench Division, 2002)",Error: cannot open doc,Marcus,,#ERROR!,FALSE,Emily,No case documents available - can't find document online (Sabin does not have case docs),FALSE
3351,Decision,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBa1lMIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--a4db477a1dbad043fb3a8246e0bff84611b7b634/i,7198,"Grainger Plc. & Others v. Mr T Nicholson (Employment Appeal Tribunal, 2010)",Error: cannot open doc,Marcus,,TRUE,,,,
3350,Decision,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBa1VMIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--d49c22cab555aa864f77838ee1a0f0712a00e8cd/l,7199,"Greenpeace v. Secretary of State for Trade and Industry, (Queen's Bench Division, Administrative Court, 2007)",Error: cannot open doc,Marcus,,TRUE,,,,
3349,Decision,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBa1FMIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--ef6321ff93bb6cf9c906020b743ce79422a1bfb1/l,7200,"Hertfordshire County Council v. Secretary of State for Communities and Local Government (High Court of Justice Queen's Bench Division, 2011)",Error: cannot open doc,Marcus,,TRUE,,,,
3348,Decision,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBa01MIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--7fe2d8881bffe8c62a2d7d15085af2faf09f300c/l,7200,"Hertfordshire County Council v. Secretary of State for Communities and Local Government (High Court of Justice Queen's Bench Division, 2011)",Error: cannot open doc,Marcus,,TRUE,,,,
3347,Judgment,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBa0lMIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--c98a88d22db80b2f9c4f1a54e14baf0f5db7df9e/f,7201,"Heathrow Airport Ltd. & Another v. Joss Garman & Others (Queen's Bench Division, 2007)",7517,Marcus,,TRUE,,,,
3256,Judgment,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2013/20130222_2013-NIQB-24_judgment.pdf,7202,"In the Matter of An Application by Brian Quinn and Michael Quinn (The High Court of Justice in Northern Ireland, 2013)",7516,Marcus,,TRUE,,,,
3346,Decision,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBa0VMIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--2a7b5e93f6efc0447a1bd381cf190a1250f0ea83/l,7203,"Jarrett v. Secretary of State for Communities and Local Government (High Court of Justice Queen's Bench Division, 2012)",Error: cannot open doc,Marcus,,TRUE,,,,
3345,Decision,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBa0FMIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--6e6f1cd80b5430d4b8eb8d5ff65a4436aab0881b/l,7206,"Lark Energy Ltd v. Secretary for State for Communities (High Court of Justice Queen Bench Division, 2014)",Error: cannot open doc,Marcus,,TRUE,,,,
2976,Judgment,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2006/20060111_2006-P.A.D.-37_judgment-1.pdf,7207,"Laughton Wind Farm Ltd. v. West Lindsey DC (Planning Inspector Decision, 2006)",7506,Marcus,,TRUE,,,,
3255,Decision,http://blogs2.law.columbia.edu/climate-change-litigation/wp-content/uploads/sites/16/non-us-case-documents/2013/20130719_2013-EWHC-2162_decision.pdf,7209,"Newark & Sherwood District Council v. The Secretary of State for Communities and Local Government (High Court of Justice Queen's Bench Division, 2013)",7500,Marcus,,TRUE,,,,
2736,Decision (official website,http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/allocationsdevelopmentmanagmentoptionsreport/allocationsanddmdpo-examination/Appeal%20Decision%20North%20Gate.pdf,7209,"Newark & Sherwood District Council v. The Secretary of State for Communities and Local Government (High Court of Justice Queen's Bench Division, 2013)",Error: cannot open doc,Marcus,,#ERROR!,FALSE,Emily,Link has expired on website - can remove since have decision (Sabin doesn't have link),FALSE
3344,Decision,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBajhMIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--ba68f637d5c5f6f6dfa9620aa05cced0e0b8fee0/l,7210,"North Cote Farms Ltd v. Secretary of State for Communities and Local Government (High Court of Justice Queen's Bench Division Planning Court, 2015)",Error: cannot open doc,Marcus,,TRUE,,,,
3343,Decision,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBajRMIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--8f9f35e630b2b3dcbb821861a127a6728d4ff4b5/l,7211,"Pugh v. Secretary of State for Communities and Local Government (High Court of Justice Queen's Bench Division Planning Court, 2015)",Error: cannot open doc,Marcus,,TRUE,,,,
3342,Decision,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBajBMIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--2e4b4a9c0b5677fecd4b3e3eaf0282a8ec5bcfcc/l,7212,"R. on the application of Corbett v. Cornwall Council (Queen's Bench Division, Administrative Court, 2013)",Error: cannot open doc,Marcus,,TRUE,,,,
3341,Judgment,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBandMIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--67f3ce5d0e21455d35df6ab383d4d2912b2fa5f0/l,7214,"R. (on the application of the London Borough of Hillingdon & Others) v. Secretary of State for Transport (Queen's Bench Division, High Court, 2010)",Error: cannot open doc,Marcus,,TRUE,,,,
3340,Judgment,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBanNMIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--19442688b94eeb1fcfa3c502405d021cc5109f7c/f,7215,"R (People & Planet) v. HM Treasury (Queen's Bench Division, Administrative Court, 2009)",7486,Marcus,,TRUE,,,,
3339,Judgment,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBam9MIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--638c6c2b60c9f38d627d3c652699fb47af2e45c3/f,7216,"R. (Swiss International Airlines AG) v. Secretary of State for Climate Change and Energy (United Kingdom Court of Appeal, 2015)",7485,Marcus,,TRUE,,,,
3338,Judgment,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBamtMIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--25bdbf7b9774d9b5077ae9944ee41326a00273f9/f,7217,"Re Application of Littlewood v. Bassetlaw DC (Queen's Bench Division, Administrative Court, 2008)",7483,Marcus,,TRUE,,,,
3337,Judgment,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBamdMIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--065c5733863242ccb2905826bfdd1e5a51a50405/l,7220,"Solar Century Holdings Ltd v. Secretary of State for Energy and Climate Change (High Court of Justice Queen's Bench Division, 2014)",Error: cannot open doc,Marcus,,TRUE,,,,
3336,Opinion,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBamNMIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--fabc301fe4e464774fb4f5da8c3e991f11442aa1/t,7221,"Sustainable Shetland v. Scottish Minister (Outer House, Court of Session, 2013)",Error: cannot open doc,Marcus,,TRUE,,,,
