Id,Title,Geography ISO,Documents,Category,Events,Sectors,Instruments,Frameworks,Responses,Natural Hazards,Document Type,Year,Language,Keywords
1313,Executive Meeting of the Ministry of Ecology and Environment,CHN,http://www.mee.gov.cn/ywdt/hjywnews/202202/t20220218_969440.shtml|zh,executive,01/11/2013|Law passed||;18/02/2022|Replaced by 2035 version||,Agriculture;Water,"Standards, obligations and norms|Regulation;Zoning & Spatial Planning|Regulation;Processes, plans and strategies|Governance;Subnational and citizen participation|Governance;Research & Development, knowledge generation|Information",Adaptation,Adaptation;Disaster Risk Management,Floods;Droughts;Cyclones;Tsunamis;Storms;Hurricanes;Mudslides;Heat Waves And Heat Stress;Soil Erosion;Sea Level Rise;Changes In Average Precipitation;Cold Waves;Changes In Surface Water,Press Release,2022,Chinese,Adaptation
1315,Renewable Energy Law of the People's Republic of China (Revised),CHN,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdUVKIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--e01afcd0906a009f99060c7a25b26a83bad1bb12/f|,legislative,01/01/2006|Law passed||;26/12/2009|Last amendment||,Energy;Transportation,"Capacity building|Governance;Processes, plans and strategies|Governance",,Mitigation,,Law,2005,Chinese,Research And Development;Energy Supply
1315,The National Energy Administration's notice on the development and construction of wind power and photovoltaic power generation in 2021,CHN,http://zfxxgk.nea.gov.cn/2021-05/11/c_139958210.htm|zh,legislative,01/01/2006|Law passed||;26/12/2009|Last amendment||,Energy;Transportation,"Capacity building|Governance;Processes, plans and strategies|Governance",,Mitigation,,Regulation,2021,Chinese,Research And Development;Energy Supply
10087,The 14th Five-Year Plan for National Economic and Social Development of the People's Republic of China and Outline of the Vision for 2035,CHN,http://www.gov.cn/xinwen/2021-03/13/content_5592681.htm|zh,executive,01/03/2021|Passed||,Agriculture;Economy-wide;Energy;LULUCF;Rural;Transport,"Standards, obligations and norms|Regulation;Capacity building|Governance;Processes, plans and strategies|Governance",Adaptation;Mitigation,Adaptation;Mitigation,,Plan,2021,Chinese,Slc Ps;Hf Cs
10087,Outline of the People's Republic of China 14th Five-Year Plan for National Economic and Social Development and Long-Range Objectives for 2035,CHN,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaEFPIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--25e625bb83015cd75273d89730f349aa695ea5f9/t0284_14th_Five_Year_Plan_EN.pdf|en,executive,01/03/2021|Passed||,Agriculture;Economy-wide;Energy;LULUCF;Rural;Transport,"Standards, obligations and norms|Regulation;Capacity building|Governance;Processes, plans and strategies|Governance",Adaptation;Mitigation,Adaptation;Mitigation,,Plan,2021,English,Slc Ps;Hf Cs
10099,New development plan for NEVs unveiled,CHN,http://english.www.gov.cn/policies/latestreleases/202011/02/content_WS5f9ff225c6d0f7257693ece2.html|en,executive,02/11/2020|Published||,Industry;Transport,"Subsidies|Economic;Processes, plans and strategies|Governance",,Mitigation,,Press Release,2020,English,Ev;Public Transport
10099,Attachment: 2020 new energy vehicle promotion subsidy plan and product technical requirements,CHN,http://www.gov.cn/zhengce/zhengceku/2020-04/23/5505502/files/f5fc2592b25e4ff3a5ba01770dd5842e.pdf|zh,executive,02/11/2020|Published||,Industry;Transport,"Subsidies|Economic;Processes, plans and strategies|Governance",,Mitigation,,Annex,2020,Chinese,Ev;Public Transport
10099,Notice on improving the promotion and application of new energy vehicle promotion and application fiscal subsidy policies [2020] No. 86,CHN,http://www.gov.cn/zhengce/zhengceku/2020-04/23/content_5505502.htm|zh,executive,02/11/2020|Published||,Industry;Transport,"Subsidies|Economic;Processes, plans and strategies|Governance",,Mitigation,,Policy,2020,Chinese,Ev;Public Transport
10116,The National Development and Reform Commission's Notice on Printing and Distributing the Special Administrative Measures for Internal Internal Budget of Pollution Governance and Energy Conservation Carbon reduction,CHN,https://www.ndrc.gov.cn/xxgk/zcfb/ghxwj/202105/t20210518_1280099.html|zh,executive,09/05/2021|Approved||,Economy-wide;Energy,"Provision of climate funds|Direct Investment;Processes, plans and strategies|Governance;Subnational and citizen participation|Governance",,Mitigation,,Decision,2021,Chinese,
10116,Attachment: Special Administrative Measures for Pollution Governance and Energy -saving Carbon Reduction Central Budget,CHN,https://www.ndrc.gov.cn/xxgk/zcfb/ghxwj/202105/P020210518546042625573.pdf|zh,executive,09/05/2021|Approved||,Economy-wide;Energy,"Provision of climate funds|Direct Investment;Processes, plans and strategies|Governance;Subnational and citizen participation|Governance",,Mitigation,,Annex,,Chinese,
10332,Action Plan for Carbon Dioxide Peaking before 2030,CHN,https://en.ndrc.gov.cn/policies/202110/t20211027_1301020.html|en,executive,27/10/2021|Approved||,Agriculture;Buildings;Economy-wide;Energy;Environment;Finance;Industry;LULUCF;Public Sector;Rural;Social development;Transport;Urban;Waste,"Standards, obligations and norms|Regulation;Provision of climate funds|Direct Investment;Nature based solutions and ecosystem restoration|Direct Investment;Capacity building|Governance;Processes, plans and strategies|Governance;Subnational and citizen participation|Governance;MRV|Governance;International cooperation|Governance;Education, training and knowledge dissemination|Information;Research & Development, knowledge generation|Information",Mitigation,Mitigation,,Action Plan,2021,English,Renewables;Coal;Planning;Hydrogen;Education;Aviation;Fisheries;Infrastructure;Energy Efficiency;Circular Economy;Carbon Sink;Afforestation;Digital Transition;Maritime Planning;Oil And Gas;Limits On Fossil Fuels;Oceans;Nuclear;Fuels;Energy Conservation;Fossil Fuels Curbing Measures;Nuclear Fusion;Soil Erosion
10332,Working Guidance for Carbon Dioxide Peaking and Carbon Neutrality in Full and Faithful Implementation of the New Development Philosophy,CHN,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBb2tPIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--fd46d4069047e7b34fbfce8db1823e2d6243cd4f/fulltext.docx|en,executive,27/10/2021|Approved||,Agriculture;Buildings;Economy-wide;Energy;Environment;Finance;Industry;LULUCF;Public Sector;Rural;Social development;Transport;Urban;Waste,"Standards, obligations and norms|Regulation;Provision of climate funds|Direct Investment;Nature based solutions and ecosystem restoration|Direct Investment;Capacity building|Governance;Processes, plans and strategies|Governance;Subnational and citizen participation|Governance;MRV|Governance;International cooperation|Governance;Education, training and knowledge dissemination|Information;Research & Development, knowledge generation|Information",Mitigation,Mitigation,,Regulation,,English,Renewables;Coal;Planning;Hydrogen;Education;Aviation;Fisheries;Infrastructure;Energy Efficiency;Circular Economy;Carbon Sink;Afforestation;Digital Transition;Maritime Planning;Oil And Gas;Limits On Fossil Fuels;Oceans;Nuclear;Fuels;Energy Conservation;Fossil Fuels Curbing Measures;Nuclear Fusion;Soil Erosion
10385,Electric Power Law of the People's Republic of China,CHN,http://www.npc.gov.cn/zgrdw/englishnpc/Law/2007-12/12/content_1383731.htm|en,legislative,28/12/1995|First adopted||;29/12/2018|climate-related clauses approved||,Energy,"Standards, obligations and norms|Regulation;Capacity building|Governance",,Mitigation,,Law,1995,English,Renewables;Electricity
10385,Electric Power Law of the People's Republic of China (2018 Amendment),CHN,http://www.lawinfochina.com/display.aspx?id=29714&lib=law|zh,legislative,28/12/1995|First adopted||;29/12/2018|climate-related clauses approved||,Energy,"Standards, obligations and norms|Regulation;Capacity building|Governance",,Mitigation,,Law,2018,Chinese,Renewables;Electricity
10409,"Notice of the National Development and Reform Commission and other departments on printing and issuing the ""Implementation Plan for Promoting Green Consumption""",CHN,https://www.ndrc.gov.cn/xxgk/zcfb/tz/202201/t20220121_1312524.html?code=&state=123|zh,executive,21/01/2022|Approved||,Economy-wide,"Processes, plans and strategies|Governance",,Mitigation,,Decision,2022,Chinese,Transport;Food;housing;clothing;travel
10409,Implementation plan on promoting green consumption ,CHN,https://www.ndrc.gov.cn/xxgk/zcfb/tz/202201/P020220121303032255690.pdf|zh,executive,21/01/2022|Approved||,Economy-wide,"Processes, plans and strategies|Governance",,Mitigation,,Plan,2022,Chinese,Transport;Food;housing;clothing;travel
10456,Report on the implementation of the National Economic and Social Development Plan for 2021 and the draft of the National Economic and Social Development Plan for 2022,CHN,http://www.gov.cn/xinwen/2022-03/13/content_5678833.htm|zh,executive,13/03/2022|Adopted||,Economy-wide,"Capacity building|Governance;Processes, plans and strategies|Governance;International cooperation|Governance;Research & Development, knowledge generation|Information",,Mitigation,,Press Release,2022,Chinese,Renewables;Coal;Gas;Infrastructure;digital transition;Covid-19
10456,The Fifth Session of the 13th National People's Congress approved the implementation of the implementation of the National Economic and Social Development Plan for the implementation of the National Economic and Social Development Plan in 2022,CHN,http://www.gov.cn/xinwen/2022-03/11/content_5678443.htm|zh,executive,13/03/2022|Adopted||,Economy-wide,"Capacity building|Governance;Processes, plans and strategies|Governance;International cooperation|Governance;Research & Development, knowledge generation|Information",,Mitigation,,Press Release,2022,Chinese,Renewables;Coal;Gas;Infrastructure;digital transition;Covid-19
10456,Report on the Implementation of the 2021 Plan for National Economic and Social Development and on the 2022 Draft Plan for National Economic and Social Development,CHN,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdTRPIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--cf855e6bdf7bb30ebeecf0ee9f0b62db19234a1d/ENG-NDRC-REPORT-2022-ENG.pdf|en,executive,13/03/2022|Adopted||,Economy-wide,"Capacity building|Governance;Processes, plans and strategies|Governance;International cooperation|Governance;Research & Development, knowledge generation|Information",,Mitigation,,Press Release,2022,English,Renewables;Coal;Gas;Infrastructure;digital transition;Covid-19
10485,One picture understands | The long-term planning of the hydrogen energy industry (2021-2035),CHN,https://www.ndrc.gov.cn/xxgk/jd/zctj/202203/t20220323_1320046.html?code=&state=123|zh,executive,23/03/2022|Approved||,Energy,"Subsidies|Economic;Climate finance tools|Economic;Capacity building|Governance;Processes, plans and strategies|Governance;MRV|Governance;International cooperation|Governance;Research & Development, knowledge generation|Information",,Mitigation,,Plan,2022,Chinese,EV;Hydrogen;Truck;Innovation
10485,Medium- and long-term plan for the development of the hydrogen energy industry (2021-2035),CHN,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdllPIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--ab54f5f9069ccbcb15bc11f2b360d28a5c14eec1/P020220323314396580505.pdf|zh,executive,23/03/2022|Approved||,Energy,"Subsidies|Economic;Climate finance tools|Economic;Capacity building|Governance;Processes, plans and strategies|Governance;MRV|Governance;International cooperation|Governance;Research & Development, knowledge generation|Information",,Mitigation,,Plan,2022,Chinese,EV;Hydrogen;Truck;Innovation
10486,"""14th Five-Year"" Plan on Modern Energy System Planning",CHN,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdThPIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--1f5df42b6e59d8e53a177b3ee3a047f7ee551176/P020220322582066837126.pdf|zh,executive,22/03/2022|Released||,Energy,"Processes, plans and strategies|Governance;International cooperation|Governance;Research & Development, knowledge generation|Information",,Disaster Risk Management;Mitigation,,Plan,2022,Chinese,Renewables;Paris Agreement;Coal Mining;coal;Gas;SOlar;Nuclear;wind;Innovation
10486,"""14th Five-Year"" Plan on Modern Energy System Planning",CHN,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdkFPIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--51fdb1cf68ee0cad66a1434f674c64f4eeb18147/P020220322582066837126-2.pdf|en,executive,22/03/2022|Released||,Energy,"Processes, plans and strategies|Governance;International cooperation|Governance;Research & Development, knowledge generation|Information",,Disaster Risk Management;Mitigation,,Plan,2022,English,Renewables;Paris Agreement;Coal Mining;coal;Gas;SOlar;Nuclear;wind;Innovation
8599,Decree 1625 of 2016,COL,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcU1IIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--0a43d7169bc16bb39b0e60181082d411f53a8d3d/f|es,executive,25/12/2016|Law passed;01/06/2017|Law amended,Transportation,Tax incentives|Economic,,Mitigation,,Decree,2016,Spanish,Carbon Pricing
8599,"Decree 926 by which the epigraph of Part 5 is modified and title 5 is added to Part 5 of Book 1 of Decree 1625 of 2016 Single Regulatory in Tax Matter and Title 11 of Part 2 of Book 2 to Decree 1076 of 2015 only regulatory of the environment and sustainable development sector, to regulate paragraph 3 of article 221 and paragraph 2 of article 222 of Law 1819 of 2016",COL,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcVFIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--87e4f4994feb7330874ff8aabac35bee87f23a00/f|es,executive,25/12/2016|Law passed;01/06/2017|Law amended,Transportation,Tax incentives|Economic,,Mitigation,,Decree,2017,Spanish,Carbon Pricing
8599,"Law 1819 of 2016 through which a structural tax reform is adopted, the mechanisms for the Luncha against evasion and fiscal avoidance are strengthened, and other provisions are issued",COL,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdGtMIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--1d54709131241722b759740612931990c8edee1a/Ley-1819-29-dic-16-Reforma-Tributaria-Diario-Oficial-50101.pdf|es,executive,25/12/2016|Law passed;01/06/2017|Law amended,Transportation,Tax incentives|Economic,,Mitigation,,Law,2016,Spanish,Carbon Pricing
9090,Decree 308 of 2016 through which the National Disaster Risk Management Plan is adopted,COL,http://www.suin-juriscol.gov.co/viewDocument.asp?ruta=Decretos/30022853 |es,executive,24/02/2016|Law passed||,,Early warning systems|Direct Investment;Capacity building|Governance,Drm/Drr,Adaptation;Disaster Risk Management,,Decree,2016,Spanish,Adaptation;Disaster Risk Management
9090,Decree number 308 of 2016 through which the National Disaster Risk Management Plan is adopted,COL,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBak1LIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--a997062a4b09d825adf81d7d6ff6720c5df7ca9e/DECRETO%20308%20DEL%2024%20DE%20FEBRERO%20DE%202016.pdf|es;,executive,24/02/2016|Law passed||,,Early warning systems|Direct Investment;Capacity building|Governance,Drm/Drr,Adaptation;Disaster Risk Management,,Decree,2016,Spanish,Adaptation;Disaster Risk Management
9090,Decree 308 of 2016,COL,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/2019/08/Dec_308_2016.pdf|es,executive,24/02/2016|Law passed||,,Early warning systems|Direct Investment;Capacity building|Governance,Drm/Drr,Adaptation;Disaster Risk Management,,Decree,2016,Spanish,Adaptation;Disaster Risk Management
9977,National Climate Change Strategy - Colombia Long Term Strategy - E2050,COL,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2020/05/20200518_Estrategia-Clim%C3%A1tica-Largo-Plazo-2050_COLOMBIA.pdf|es,executive,18/05/2020|released||,Economy-wide,"Processes, plans and strategies|Governance",,Adaptation;Mitigation,,Strategy,2020,Spanish,
9977,E2050 Colombia,COL,https://e2050colombia.com/|,executive,18/05/2020|released||,Economy-wide,"Processes, plans and strategies|Governance",,Adaptation;Mitigation,,Strategy,,Spanish,
10109,Resolution number 4-0590 by which a mechanism is defined and implemented that promotes long-term hiring for complementary electric power generation projects to the existing mechanisms in the wholesale energy market in compliance with the objectives established in Decree 0570 of 2018,COL,https://www.minenergia.gov.co/documents/10180/23517/48155-res.+4+0590+del+9-7-20192019-07-09-120048+%281%29.pdf|es,executive,09/07/2019|Decree 4 0590 approved||;07/05/2021|Decree amended||;09/06/2021|Decree 4 0179 approved||,Energy,"Processes, plans and strategies|Governance",,Mitigation,,Resolution,2019,Spanish,Renewables
10109,Resolution 40141 by which resolution MME 4 0590 of 2019 is modified,COL,https://www.minenergia.gov.co/documents/10180/23517/48939-40141.pdf|es,executive,09/07/2019|Decree 4 0590 approved||;07/05/2021|Decree amended||;09/06/2021|Decree 4 0179 approved||,Energy,"Processes, plans and strategies|Governance",,Mitigation,,Resolution,2021,Spanish,Renewables
10109,Resolution number 40179 by which the long -term hiring auction for electric power generation projects is convened and the parameters of its application are defined,COL,https://www.minenergia.gov.co/documents/10180/23517/48961-40179.pdf|es,executive,09/07/2019|Decree 4 0590 approved||;07/05/2021|Decree amended||;09/06/2021|Decree 4 0179 approved||,Energy,"Processes, plans and strategies|Governance",,Mitigation,,Resolution,2021,Spanish,Renewables
10132,Law 1083 of 2006 by means of which some norms on sustainable urban planning are established and other provisions are issued,COL,https://www.funcionpublica.gov.co/eva/gestornormativo/norma.php?i=20869|es,executive,31/07/2006|Approved||,Disaster Risk Management (Drm);Health;Transport;Urban,"Standards, obligations and norms|Regulation;Processes, plans and strategies|Governance",,Disaster Risk Management;Mitigation,,Law,2006,Spanish,Cycling
10132,Decree 798 of 2010 by which Law 1083 of 2006 is partially regulated,COL,https://www.funcionpublica.gov.co/eva/gestornormativo/norma.php?i=39179#0|es,executive,31/07/2006|Approved||,Disaster Risk Management (Drm);Health;Transport;Urban,"Standards, obligations and norms|Regulation;Processes, plans and strategies|Governance",,Disaster Risk Management;Mitigation,,Decree,2010,Spanish,Cycling
8636,Kaveinga Tapapa Climate & Disaster Compatible Development Policy 2013 - 2016,COK,http://www.mfem.gov.ck/images/Climate__Disaster_Compatible_Development_Policy_Final_copy.pdf|en,executive,01/08/2013|Law passed||,LULUCF,Capacity building|Governance;Subnational and citizen participation|Governance,Adaptation;Mitigation;Drm/Drr,Adaptation;Disaster Risk Management,,Policy,2013,English,Adaptation;Institutions / Administrative Arrangements;Energy Supply;Energy Demand;Redd+ And Lulucf
8636,Kaveinga Tapapa Climate & Disaster Compatible Development Policy 2013 - 2016,COK,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/2018/04/Cook-islands-policy-2013-16.pdf|en,executive,01/08/2013|Law passed||,LULUCF,Capacity building|Governance;Subnational and citizen participation|Governance,Adaptation;Mitigation;Drm/Drr,Adaptation;Disaster Risk Management,,Policy,2013,English,Adaptation;Institutions / Administrative Arrangements;Energy Supply;Energy Demand;Redd+ And Lulucf
1128,Executive Decree: 35091 of 09/01/2009 Biofuel Regulation,CRI,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1128.pdf|es,executive,17/03/2009|Law passed,Energy;Industry;Transportation,"Processes, plans and strategies|Governance",,Mitigation,,Decree,2009,Spanish,Research And Development;Energy Supply;Transportation
1128,Regulation of liquid biofuels and their mixtures,CRI,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbjhLIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--9a61b3f75c25f6825c440627756d95c7982720d9/1128new%20decree%20of%202016.pdf|es,executive,17/03/2009|Law passed,Energy;Industry;Transportation,"Processes, plans and strategies|Governance",,Mitigation,,Decree,2016,Spanish,Research And Development;Energy Supply;Transportation
1234,Energy Code - Measures specific to vehicles: Sub-section 2: Amounts and methods of aid payments,FRA,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaWtLIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--7a298e49a382951224fc876c674cfed5e9009730/f|,executive,25/12/2007|Law passed,Transportation,"Subsidies|Economic;Tax incentives|Economic;Processes, plans and strategies|Governance",,Mitigation,,Decree,2015,French,Transportation
1234,General Tax Code - Article 1011b,FRA,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaW9LIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--7606f7c8f479769c9ad3c98a8ae3aaa1c80a118e/f|,executive,25/12/2007|Law passed,Transportation,"Subsidies|Economic;Tax incentives|Economic;Processes, plans and strategies|Governance",,Mitigation,,Decree Law,2017,French,Transportation
8588,"Law n ° 2019-1270 of December 2, 2019 of amending finance for 2019 (1)",FRA,https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000039440006&categorieLien=id|fr,legislative,30/12/2017|Law passed||;03/12/2019|Amended||;30/12/2021|Amended||,Economy-wide;Public Sector,Tax incentives|Economic;Provision of climate funds|Direct Investment,,Mitigation,,Law,2019,French,Carbon Pricing;Energy Supply;Energy Demand;Transport;Hydrogen
8588,"Law No. 2021-1900 of December 30, 2021 in finance for 2022 (1)",FRA,https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000044637640|fr,legislative,30/12/2017|Law passed||;03/12/2019|Amended||;30/12/2021|Amended||,Economy-wide;Public Sector,Tax incentives|Economic;Provision of climate funds|Direct Investment,,Mitigation,,Law,2021,French,Carbon Pricing;Energy Supply;Energy Demand;Transport;Hydrogen
8588,"Abrogated by order n ° 2021-1843 of December 22, 2021 - Art. 10",FRA,https://www.legifrance.gouv.fr/codes/id/LEGIARTI000043012244/2022-01-01/|fr,legislative,30/12/2017|Law passed||;03/12/2019|Amended||;30/12/2021|Amended||,Economy-wide;Public Sector,Tax incentives|Economic;Provision of climate funds|Direct Investment,,Mitigation,,Order,2021,French,Carbon Pricing;Energy Supply;Energy Demand;Transport;Hydrogen
8684,Hydrogen deployment plan for energy transition,FRA,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBam9HIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--90f59083e8b145498ee1099b7a9d2150db3959b7/f|,executive,01/06/2018|Law passed,Energy;Industry;Transportation,"Capacity building|Governance;Processes, plans and strategies|Governance",,Mitigation,,Plan,,French,Energy Supply;Energy Demand;Transportation
9342,The national climate change adaptation plan,FRA,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcVFFIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--1526a5c365a4c4a6aec3bdce4df8776b1a3301c4/f|,executive,25/12/2018|Law passed||,LULUCF;Transportation,Capacity building|Governance,Adaptation,Adaptation,Floods;Droughts;Cyclones;Wildfires;Heat Waves And Heat Stress;Sea Level Rise;Cold Waves,Plan,2017,French,Adaptation
9342,The national climate change adaptation plan,FRA,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcVVFIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--749231cd3161e6e94e9f66409f06108c5c03a3b1/f|,executive,25/12/2018|Law passed||,LULUCF;Transportation,Capacity building|Governance,Adaptation,Adaptation,Floods;Droughts;Cyclones;Wildfires;Heat Waves And Heat Stress;Sea Level Rise;Cold Waves,Plan,2017,French,Adaptation
9384,Bas-Carbon National Strategy (SNBC),FRA,https://www.ecologique-solidaire.gouv.fr/strategie-nationale-bas-carbone-snbc|fr,executive,21/12/2015|Approved||;25/02/2020|Amended|Revised version issued after public consultation|;21/04/2020|New version adopted||,Economy-wide,"Processes, plans and strategies|Governance;Subnational and citizen participation|Governance",,Mitigation,,Strategy,2021,French,
9384,National low-carbon strategy,FRA,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBandNIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--53806fa254eae1af4fc466b2a9a4e38b1d3cc88d/2020-03-25_MTES_SNBC2.pdf|fr,executive,21/12/2015|Approved||;25/02/2020|Amended|Revised version issued after public consultation|;21/04/2020|New version adopted||,Economy-wide,"Processes, plans and strategies|Governance;Subnational and citizen participation|Governance",,Mitigation,,Strategy,2020,French,
9463,Automobile support plan,FRA,https://www.ecologique-solidaire.gouv.fr/sites/default/files/20200526_DP_Automobile.pdf|fr,executive,26/05/2020|Plan released||,Industry;Transportation,"Subsidies|Economic;Research & Development, knowledge generation|Information",,Mitigation,,Plan,2020,French,Transport;Ev
9474,Multi -year energy programming (PPE),FRA,https://www.ecologique-solidaire.gouv.fr/programmations-pluriannuelles-lenergie-ppe|fr,executive,21/04/2020|Decree passed||,Agriculture;Buildings;Energy;Industry;LULUCF;Transportation,"Subsidies|Economic;Other|Direct Investment;Capacity building|Governance;Research & Development, knowledge generation|Information",,Mitigation,,Programme,2022,French,Energy Supply;Energy Demand
9474,French strategy for energy and climate,FRA,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBajBNIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--eb9f7ed774c4bae9597805aeb7f32f75fb07dde4/20200422%20Programmation%20pluriannuelle%20de%20l'%C3%A9nergie.pdf|fr,executive,21/04/2020|Decree passed||,Agriculture;Buildings;Energy;Industry;LULUCF;Transportation,"Subsidies|Economic;Other|Direct Investment;Capacity building|Governance;Research & Development, knowledge generation|Information",,Mitigation,,Strategy,2019,French,Energy Supply;Energy Demand
9474,"Decree No of April 21, 2020 relating to multi -year energy programming",FRA,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBajRNIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--5037723746fe87935043fb3f3db758d84d155fd6/TRER2006667D%20sign%C3%A9%20PM.pdf|fr,executive,21/04/2020|Decree passed||,Agriculture;Buildings;Energy;Industry;LULUCF;Transportation,"Subsidies|Economic;Other|Direct Investment;Capacity building|Governance;Research & Development, knowledge generation|Information",,Mitigation,,Decree,2020,French,Energy Supply;Energy Demand
9632,Construire la France de demain: Relancer l'économie et ressortir renforcé de la crise,FRA,https://www.gouvernement.fr/france-relance|fr,executive,03/09/2020|Plan released||,Agriculture;Buildings;Coastal zones;Economy-wide;Industry;Public Sector;Transportation,"Subsidies|Economic;Provision of climate funds|Direct Investment;Capacity building|Governance;Processes, plans and strategies|Governance;Research & Development, knowledge generation|Information",,Adaptation;Mitigation,,Policy,,English,Industry;Buildings;Biodiversity;Hydrogen;Covid19;Stimulus Plan;Energy Efficiency
9632,France Relaunch Plan,FRA,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdDRNIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--82245b45cce03535df35a9d2ee8678cbeb84162a/mesures_france_relance.pdf|fr,executive,03/09/2020|Plan released||,Agriculture;Buildings;Coastal zones;Economy-wide;Industry;Public Sector;Transportation,"Subsidies|Economic;Provision of climate funds|Direct Investment;Capacity building|Governance;Processes, plans and strategies|Governance;Research & Development, knowledge generation|Information",,Adaptation;Mitigation,,Plan,2020,French,Industry;Buildings;Biodiversity;Hydrogen;Covid19;Stimulus Plan;Energy Efficiency
9738," Modified by law n ° 2016-1888 of December 28, 2016 - Art. 1",FRA,https://www.legifrance.gouv.fr/loda/id/JORFTEXT000000317293/2020-11-02/|fr,legislative,"28/12/2016|Law passed||;02/11/2020|Law amended|Law was passed in 1985, but the climate-related clauses were added in 2020|",Environment;Rural;Social development;Tourism,"Capacity building|Governance;Processes, plans and strategies|Governance",,Adaptation;Mitigation,,Law,2016,French,Mountain
