"Id","Name","External url","Language","Last verified on","Documentable id","Documentable type"
"1708","Full text","","","N/A","8159","Legislation"
"1707","Full texy (PDF)","","English","N/A","8161","Legislation"
"1706","Full text","","","N/A","8165","Legislation"
"1705","Full text - Physical Development Plan","","","N/A","8482","Legislation"
"1704","Full text - Zoning Plan","","","N/A","8482","Legislation"
"1703","Full text - Physical Planning Act 2003","","","N/A","8482","Legislation"
"1702","Full text","","","N/A","8164","Legislation"
"1701","Full text","","","N/A","8166","Legislation"
"1700","Full text","","","N/A","4601","Legislation"
"1699","Full text","","","N/A","8519","Legislation"
"1698","Full text","","","N/A","8513","Legislation"
"1697","Full text","","","N/A","8170","Legislation"
"1696","Full text","","","N/A","8171","Legislation"
"1695","Full text","","","N/A","4623","Legislation"
"1694","Full text","","","N/A","1510","Legislation"
"1693","Full text","","","N/A","8199","Legislation"
"1692","Full text (PDF)","","","N/A","8652","Legislation"
"1691","Full annexes","","","N/A","8228","Legislation"
"1690","Full text","","","N/A","8230","Legislation"
"1689","Full text","","","N/A","1513","Legislation"
"1688","Full text","","Portuguese","N/A","1094","Legislation"
"1687","Full text","","","N/A","8229","Legislation"
"1686","English translation","","","N/A","1380","Legislation"
"1685","Full text","","","N/A","1380","Legislation"
"1684","Full text","","","N/A","8235","Legislation"
"1683","Full text","","","N/A","8238","Legislation"
"1682","Full text","","","N/A","1017","Legislation"
"1681","Full text","","","N/A","2052","Legislation"
"1680","Full text","","","N/A","8559","Legislation"
"1679","Full text","","","N/A","1682","Legislation"
"1678","Full text - part 2","","","N/A","1552","Legislation"
"1677","Full text","","","N/A","1552","Legislation"
"1676","Full text","","","N/A","4938","Legislation"
"1675","Full text","","","N/A","8275","Legislation"
"1674","Full text","","","N/A","8276","Legislation"
"1673","Full text","","Vietnamese","N/A","8277","Legislation"
"1672","Full text","","","N/A","1019","Legislation"
"1671","Full text","","","N/A","8281","Legislation"
"1670","Full text","https://policy.asiapacificenergy.org/sites/default/files/2nd%20Energy%20Master%20Plan.pdf(7-mar-18)","","03/09/2018","8586","Legislation"
"1669","Full text","","","N/A","8283","Legislation"
"1668","Full text","","","N/A","4834","Legislation"
"1667","Full text","","","N/A","4490","Legislation"
"1666","Full text","","","N/A","4853","Legislation"
"1665","Full text","","","N/A","4981","Legislation"
"1664","Full text","","","N/A","8447","Legislation"
"1663","Full text","","","N/A","8423","Legislation"
"1662","Full text","","","N/A","8455","Legislation"
"1661","Full text","","","N/A","8448","Legislation"
"1660","Full text","","","N/A","8449","Legislation"
"1659","Full text","","","N/A","8450","Legislation"
"1658","Full text","","","N/A","8451","Legislation"
"1657","Full text","","","N/A","8453","Legislation"
"1656","Full text","","","N/A","8452","Legislation"
"1655","Full text","","","N/A","8458","Legislation"
"1654","Full text","","","N/A","8462","Legislation"
"1653","Full text","","","N/A","8466","Legislation"
"1652","Full text (armenian)","","","N/A","8461","Legislation"
"1651","Full text","","","N/A","8461","Legislation"
"1650","Full text","","","N/A","8468","Legislation"
"1649","Full text","","","N/A","4732","Legislation"
"1648","Full text","","","N/A","8604","Legislation"
"1647","Full text","","","N/A","8463","Legislation"
"1646","Full text","","","N/A","8469","Legislation"
"1645","Full text","","","N/A","8464","Legislation"
"1644","Full text","","","N/A","8472","Legislation"
"1643","Full text","","","N/A","8473","Legislation"
"1642","Full text","http://yourbudgit.com/wp-content/uploads/2017/03/Economic-Recovery-Growth-Plan-2017-2020.pdf(7-mar-18)","","03/09/2018","8609","Legislation"
"1641","Full text","","","N/A","8474","Legislation"
"1640","Full text","","","N/A","1602","Legislation"
"1639","Full text","","English","N/A","8475","Legislation"
"1638","Full text","","","N/A","8477","Legislation"
"1637","Full text","","","N/A","1619","Legislation"
"1636","Full text","","","N/A","8496","Legislation"
"1635","Full text","","","N/A","1180","Legislation"
"1634","Full text","","","N/A","8501","Legislation"
"1633","Full text","","","N/A","8499","Legislation"
"1632","Full text","","","N/A","8479","Legislation"
"1631","Full text","","","N/A","8480","Legislation"
"1630","Full text","","","N/A","8481","Legislation"
"1629","Full text","","","N/A","8610","Legislation"
"1628","Full text","","","N/A","8483","Legislation"
"1627","Full text","","","N/A","8486","Legislation"
"1626","Full text","","","N/A","8484","Legislation"
"1625","Full text - part 2","","","N/A","8488","Legislation"
"1624","Full text","","","N/A","8488","Legislation"
"1623","Full text","","","N/A","8489","Legislation"
"1622","Full text","","","N/A","8511","Legislation"
"1621","Full text","","","N/A","8491","Legislation"
"1620","Full text","https://www.preventionweb.net/files/28164_nnsp200920132.pdf(29-apr-18)","","03/09/2018","8629","Legislation"
"1619","Full text","","","N/A","8493","Legislation"
"1618","Full text","","","N/A","4435","Legislation"
"1617","Full text","","","N/A","8494","Legislation"
"1616","Full text","http://www.sce.gov.bh/en/NationalStrategyforEnvironment?cms=iQRpheuphYtJ6pyXUGiNqkP7woZPUrlc(9-feb-18),http://www.sce.gov.bh/Media/Documents/Startegy/Environment%20National%20Startegy-%202006.pdf(9-feb-18),","","03/09/2018","8530","Legislation"
"1615","Full text","","Slovak","N/A","1626","Legislation"
"1614","Full text","http://www.mt.public.lu/planification_mobilite/1strategie_modu/Strategie_pour_une_mobilite_durable_Version_integrale_MODU.pdf(12-feb-18),http://www.mt.public.lu/planification_mobilite/1strategie_modu/index.html(12-feb-18),","","03/09/2018","8548","Legislation"
"1613","Full text","","","N/A","8503","Legislation"
"1612","Full text","","","N/A","8506","Legislation"
"1611","Full text","http://extwprlegs1.fao.org/docs/pdf/stk3651.pdf(3-Feb-18)","","03/09/2018","8508","Legislation"
"1610","Full text","","","N/A","8509","Legislation"
"1609","Full text","","","N/A","4375","Legislation"
"1608","Full text","https://www.consigliograndeegenerale.sm/contents/instance18/files/document/23711leggi_7321.pdf","English","03/09/2018","8553","Legislation"
"1607","Full text","","","N/A","8553","Legislation"
"1606","Full text","","","N/A","8553","Legislation"
"1605","Full text","","","N/A","8553","Legislation"
"1604","Full text","","","N/A","8514","Legislation"
"1603","Full text","","","N/A","8459","Legislation"
"1602","Full text","","","N/A","8517","Legislation"
"1601","Full text","","","N/A","8520","Legislation"
"1600","Full text","","","N/A","8522","Legislation"
"1599","Full text (PDF) (National Development Plan 2017-2021 - French)","","","N/A","8669","Legislation"
"1598","Full text (PDF) (Vision 2030)","","","N/A","8669","Legislation"
"1597","Full text","http://zasag.mn/en/news/khotolbor(12-mar-18)","","03/09/2018","8611","Legislation"
"1596","Full text (PDF)","http://www.greengrowthknowledge.org/sites/default/files/downloads/policy-database/ETHIOPIA%29%20Growth%20and%20Transformation%20Plan%20II%2C%20Vol%20I.%20%20%282015%2C16-2019%2C20%29.pdf","","21/03/2019","8670","Legislation"
"1595","Full text","","","N/A","1704","Legislation"
"1594","Full text (previous strategy)","","Spanish","N/A","8618","Legislation"
"1593","Full text","http://journaldemonaco.gouv.mc/Journaux/2017/Journal-8361/Loi-n-1.456-du-12-decembre-2017-portant-Code-de-l-environnement","French","03/09/2018","8538","Legislation"
"1592","Full text","","","N/A","4805","Legislation"
"1591","Full text","","","N/A","1684","Legislation"
"1590","Full text","","","N/A","8552","Legislation"
"1589","Full text","","","N/A","8554","Legislation"
"1588","Full text","","","N/A","8273","Legislation"
"1587","Full text","","","N/A","8555","Legislation"
"1586","Full text","http://extwprlegs1.fao.org/docs/pdf/smr119781.pdf","","03/09/2018","8555","Legislation"
"1585","Full text","","","N/A","1329","Legislation"
"1584","Full text","","","N/A","4356","Legislation"
"1583","Full text - online version","https://www.ecologique-solidaire.gouv.fr/plan-hydrogene-outil-davenir-transition-energetique","","03/09/2018","8684","Legislation"
"1582","Full text","","","N/A","8684","Legislation"
"1581","Full text","","","N/A","1479","Legislation"
"1580","Full text","","","N/A","8127","Legislation"
"1579","Full text","","","N/A","8567","Legislation"
"1578","Full text","https://boe.es/buscar/doc.php?id=BOE-A-2001-6924&lang=ca(6-mar-18),https://www.boe.es/buscar/doc.php?id=BOE-A-2003-15019(6-mar-18),http://www.boe.es/buscar/doc.php?id=BOE-A-2004-11445(6-mar-18),http://www.boe.es/buscar/doc.php?id=BOE-A-2006-20267(6-mar-18),http://www.boe.es/diario_boe/txt.php?id=BOE-A-2016-10459(6-mar-18),https://www.boe.es/diario_boe/txt.php?id=BOE-A-2017-11984(6-mar-18)","","03/09/2018","8572","Legislation"
"1577","Full text of royal decree 415/2014 (pdf)","","Spanish","N/A","8573","Legislation"
"1576","Full text of royal decree 1188/2001 (pdf)","","Spanish","N/A","8573","Legislation"
"1575","Full text of royal decree 177/1998 (pdf)","https://www.boe.es/diario_boe/txt.php?id=BOE-A-1998-3735","Spanish","03/09/2018","8573","Legislation"
"1574","Full text","http://www.mapama.gob.es/es/cambio-climatico/temas/organismos-e-instituciones-implicados-en-la-lucha-contra-el-cambio-climatico-a-nivel-nacional/BOE-A-2011-20640_tcm7-188660.pdf(6-mar-18),http://www.mapama.gob.es/es/cambio-climatico/temas/organismos-e-instituciones-implicados-en-la-lucha-contra-el-cambio-climatico-a-nivel-nacional/comision-delegada-del-gobierno-para-el-cambio-climatico/default.aspx(6-mar-18)","","03/09/2018","8575","Legislation"
"1573","#N/A","http://lex.uz/pages/getpage.aspx?lact_id=3303231(13-mar-18)","","03/09/2018","1780","Legislation"
"1572","Full text","","","N/A","1779","Legislation"
"1571","Full text","","","N/A","4934","Legislation"
"1570","Full text","http://prdrse4all.spc.int/node/4/content/federated-states-micronesia-environmental-protection-act-chapter-5-general-provisions(6-mar-18),http://prdrse4all.spc.int/system/files/environmental_protection_act_0.pdf(6-mar-18)","","03/09/2018","8581","Legislation"
"1569","Full text","","","N/A","1795","Legislation"
"1568","Full text","http://rema.gov.rw/rema_doc/Laws/Itegeko%20rishya%20rya%20REMA.pdf(6-mar-18),http://www.lse.ac.uk/GranthamInstitute/rwanda-law-itegeko-rishya-rya-rema/(6-mar-18)","","03/09/2018","8580","Legislation"
"1567","Full text","","","N/A","8510","Legislation"
"1566","Full text","","","N/A","4353","Legislation"
"1565","Full text - part 2","","","N/A","8518","Legislation"
"1564","Full text","","","N/A","8518","Legislation"
"1563","Full text","","Spanish","N/A","8585","Legislation"
"1562","Preparatory 2018 budget ","","English","N/A","8587","Legislation"
"1561","Full text","","","N/A","4751","Legislation"
"1560","Link to 2020 budget (Legifrance)","https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000039440006&categorieLien=id","French","03/09/2018","8588","Legislation"
"1559","Full text","","","N/A","8589","Legislation"
"1558","Full text","","","N/A","1591","Legislation"
"1557","Full text","","","N/A","8591","Legislation"
"1556","Full text - part 2","","","N/A","8471","Legislation"
"1555","Full text","","","N/A","8471","Legislation"
"1554","Full text","","","N/A","1815","Legislation"
"1553","Full text","http://orka.sejm.gov.pl/opinie8.nsf/nazwa/1722_u/$file/1722_u.pdf(9-mar-18)","","03/09/2018","8595","Legislation"
"1552","Full text","http://eur-lex.europa.eu/legal-content/EN/TXT/?uri=celex%3A32014L0094(7-mar-18)","","03/09/2018","8596","Legislation"
"1551","Full text","http://servicios.minminas.gov.co/compilacionnormativa/docs/pdf/ley_1819_2016.pdf(7-mar-18),http://www.secretariasenado.gov.co/senado/basedoc/ley_1819_2016.html(7-mar-18),","","03/09/2018","8598","Legislation"
"1550","Full text","","","N/A","4780","Legislation"
"1549","Full text (pdf) (Japanese)","","","N/A","8600","Legislation"
"1548","Full text - English","","","N/A","1332","Legislation"
"1547","Full text","","","N/A","1332","Legislation"
"1546","Full text","","","N/A","1337","Legislation"
"1545","Full text","","","N/A","1350","Legislation"
"1544","Full text","https://policy.asiapacificenergy.org/sites/default/files/Electricity%20Market%20Law%206446%20-%20English.pdf(7-mar-18),https://policy.asiapacificenergy.org/sites/default/files/The%20electricity%20market%20legislation.pdf(7-mar-18)","","03/09/2018","8605","Legislation"
"1543","Full text","","","N/A","3001","Legislation"
"1542","Full text","","","N/A","1020","Legislation"
"1541","Full text","","","N/A","4321","Legislation"
"1540","2015 Long-term Energy Supply and Demand Outlook","http://www.meti.go.jp/english/press/2015/0716_01.html","English","03/09/2018","8646","Legislation"
"1539","2014 Full text - Strategic Energy Plan","http://www.enecho.meti.go.jp/en/category/others/basic_plan/pdf/4th_strategic_energy_plan.pdf","English","03/09/2018","8646","Legislation"
"1538","Full text","","","N/A","2014","Legislation"
"1537","Full text - part 2","","","N/A","1573","Legislation"
"1536","Full text","","","N/A","1573","Legislation"
"1535","Full text","","","N/A","1638","Legislation"
"1534","Full text","http://www.un-page.org/files/public/20160205_mongolia_sdv_2030.pdf(12-mar-18)","","03/09/2018","8612","Legislation"
"1533","Full text","http://law.moj.gov.tw/Eng/LawClass/LawAll.aspx?PCode=J0030011(12-mar-18)","","03/09/2018","8613","Legislation"
"1532","Full text","https://law.moj.gov.tw/LawClass/LawContent.aspx?PCODE=J0130032(12-mar-18),http://law.moj.gov.tw/Eng/LawClass/LawAll.aspx?PCode=J0130032(12-mar-18)","","03/09/2018","8615","Legislation"
"1531","Full text","","","N/A","1713","Legislation"
"1530","Full text","https://www.moeaboe.gov.tw/ECW/english/content/Content.aspx?menu_id=1524(12-mar-18)","","03/09/2018","8617","Legislation"
"1529","Full text (Romanian)","http://www.mmediu.ro/beta/wp-content/uploads/2013/10/2013-10-01_SNSC.pdf","","08/12/2019","1579","Legislation"
"1528","Government decision 529/2013 to adopt the strategy","","","N/A","1579","Legislation"
"1527","Government website","https://www.gob.mx/sener/documentos/ley-de-la-industria-electrica-y-la-ley-de-energia-geotermica","","14/12/2018","8619","Legislation"
"1526","Full text","","","N/A","8619","Legislation"
"1525","Full text","http://extwprlegs1.fao.org/docs/pdf/mex138547.pdf","","14/12/2018","8619","Legislation"
"1524","Full text","http://www.diputados.gob.mx/LeyesBiblio/ref/loapf.htm(24-mar-18),http://www.diputados.gob.mx/LeyesBiblio/pdf/153_090318.pdf(24-mar-18)","","03/09/2018","8620","Legislation"
"1523","Full text","http://www.asrm.ro/pdf/noutati/noutati_legislative-octombrie-2016/HG%20739_2016%20strategie%20schimbari%20climatice.pdf(6-mar-18),http://mmediu.ro/categorie/strategia-nationala-privind-schimbarile-climatice-rezumat/171(6-mar-18),","","03/09/2018","8579","Legislation"
"1522","English translation","","","N/A","1385","Legislation"
"1521","Full text","","","N/A","1385","Legislation"
"1520","Full text","https://www.rijksoverheid.nl/ministeries/ministerie-van-economische-zaken-en-klimaat/documenten/kamerstukken/2018/03/27/kamerbrief-routekaart-windenergie-op-zee-2030(27-apr-18),https://english.rvo.nl/sites/default/files/2018/03/Brief%20routekaart%20windenergie%20op%20zee%202024-2030%20-%20EN.pdf(27-apr-18)","","03/09/2018","8624","Legislation"
"1519","#N/A","https://www.kmu.gov.ua/ua/npas/250250456(13-mar-18)","","03/09/2018","1735","Legislation"
"1518","Full text","","","N/A","1726","Legislation"
"1517","Full text","https://www.epa.gov.tw/public/Data/511181640271.pdf(12-mar-18)","","03/09/2018","8616","Legislation"
"1516","Full text","http://www.gov.nu/wb/media/NIUE%20ACTS/Act%20333%20Environment%20Act%202015.PDF(29-apr-18),","","03/09/2018","8628","Legislation"
"1515","Full text 2","","","N/A","8657","Legislation"
"1514","Full text","","","N/A","8657","Legislation"
"1513","Full text","","","N/A","2004","Legislation"
"1512","Full text","","","N/A","1175","Legislation"
"1511","Full text","","","N/A","8467","Legislation"
"1510","Full text","http://www.mfem.gov.ck/images/MFEM_Documents/DCD_Docs/ADB/Southern_Renewable_Energy_reports/June-2016-Cook_Islands_Renewable_Energy_Chart_and_Plan.pdf(29-apr-18)","","03/09/2018","8637","Legislation"
"1509","Full text","","","N/A","1731","Legislation"
"1508","Full text","","","N/A","1056","Legislation"
"1507","Full text","","","N/A","1291","Legislation"
"1506","Full text","","","N/A","1312","Legislation"
"1505","Full text","http://www.fao.org/forestry/15154-0f1a279a68972549c8f10e5aeeb9fc22.pdf(29-apr-18)","","03/09/2018","8642","Legislation"
"1504","Full text - part 2","","","N/A","1428","Legislation"
"1503","Full text","","","N/A","1428","Legislation"
"1502","Full text","","","N/A","1490","Legislation"
"1501","Full text","","","N/A","4743","Legislation"
"1500","Full text","","","N/A","4844","Legislation"
"1499","Full text - Japanese and English","http://www.japaneselawtranslation.go.jp/law/detail/?ft=2&yo=?????????&x=0&y=0&ia=03&ky=&page=2&re=02","","03/09/2018","8649","Legislation"
"1498","Overview - English","http://www.mlit.go.jp/common/001134876.pdf","","03/09/2018","8650","Legislation"
"1497","Full text","","","N/A","1791","Legislation"
"1496","Full text","","","N/A","8149","Legislation"
"1495","Full text","","","N/A","8663","Legislation"
"1494","Full text","","","N/A","8195","Legislation"
"1493","Full text","","","N/A","4453","Legislation"
"1492","Full text","","","N/A","8239","Legislation"
"1491","Full text","","","N/A","8460","Legislation"
"1490","Full text","","","N/A","8507","Legislation"
"1489","Full text","","","N/A","8521","Legislation"
"1488","Full text","","","N/A","1643","Legislation"
"1486","Full text (PDF)","https://chilot.files.wordpress.com/2014/09/proclamation-no-810-2013-energy-proclamation.pdf","","21/03/2019","8671","Legislation"
"1485","Full text","","","N/A","1642","Legislation"
"1484","Full text","","","N/A","8515","Legislation"
"1483","Full text","","","N/A","8142","Legislation"
"1482","Full text","https://www.lexivox.org/norms/BO-DS-N071.xhtml(17-apr-18)","","03/09/2018","8622","Legislation"
"1481","Full text","","","N/A","8677","Legislation"
"1480","Full text","","","N/A","8678","Legislation"
"1479","Full text","https://www.lexivox.org/norms/BO-DS-29894.html(17-apr-18)","","03/09/2018","8623","Legislation"
"1478","Full text (PDF)","","","N/A","8683","Legislation"
"1477","Full text","https://www.kodiko.gr/nomologia/document_navigation/237723/nomos-4414-2016","","03/09/2018","8683","Legislation"
"1476","Online version of policy full text","http://www.digeca.go.cr/sites/default/files/documentos/politica_nacional_de_produccion_y_consumo_sostenibles.pdf","","03/09/2018","8682","Legislation"
"1475","Full text - decree","","","N/A","8682","Legislation"
"1474","Full text - policy","","","N/A","8682","Legislation"
"1473","Full text","","","N/A","8686","Legislation"
"1472","Full text - online version","https://www.gacetaoficial.gob.pa/pdfTemp/28397_C/64285.pdf","","03/09/2018","8685","Legislation"
"1471","Full text","","","N/A","8685","Legislation"
"1470","Full text","https://lovdata.no/dokument/NL/lov/1981-03-13-6#KAPITTEL_4","","03/09/2018","8687","Legislation"
"1469","Full text","http://www.npd.no/en/Regulations/Acts/CO2-discharge-tax/","","03/09/2018","8688","Legislation"
"1468","Full text","https://lovdata.no/dokument/NL/lov/2017-06-16-60","","03/09/2018","8689","Legislation"
"1467","Full text","","","N/A","8691","Legislation"
"1466","Full text","https://www.regjeringen.no/no/dokumenter/meld.-st.-41-20162017/id2557401/","","03/09/2018","8690","Legislation"
"1465","Full text","","","N/A","8690","Legislation"
"1464","Full text","https://www.finlex.fi/fi/laki/alkup/2017/20170478","","03/09/2018","8692","Legislation"
"1463","Full text","https://www.finlex.fi/fi/laki/alkup/2013/20130490","","03/09/2018","8693","Legislation"
"1461","Full text","http://www.pgrweb.go.cr/scij/Busqueda/Normativa/Normas/nrm_texto_completo.aspx?param1=NRTC&nValor1=1&nValor2=85810&nValor3=111104&strTipM=TC","","03/09/2018","8696","Legislation"
"1460","Full text","","","N/A","8696","Legislation"
"1459","Full text","","","N/A","8699","Legislation"
"1458","Full text","","","N/A","8698","Legislation"
"1457","Full text","","","N/A","4847","Legislation"
"1456","Full text","","","N/A","8701","Legislation"
"1455","Full text","","","N/A","8700","Legislation"
"1454","Full text","","","N/A","8702","Legislation"
"1453","Full text","","","N/A","8703","Legislation"
"1452","Full text 2","","","N/A","8704","Legislation"
"1451","Full text","","","N/A","8704","Legislation"
"1450","Full text","","","N/A","8705","Legislation"
"1449","Full text","","","N/A","8706","Legislation"
"1448","Full text","","","N/A","8707","Legislation"
"1447","Full text","","","N/A","8708","Legislation"
"1446","Full text","","","N/A","8709","Legislation"
"1445","Full text","","","N/A","8711","Legislation"
"1444","Full text","http://cambioclimaticocr.com/recursos/documentos/biblioteca/final-politica-adaptacion-24-abril.pdf","","07/09/0018","8712","Legislation"
"1443","Full text","","Spanish","N/A","8713","Legislation"
"1442","Full text","","","N/A","8714","Legislation"
"1441","Full text","","","N/A","8715","Legislation"
"1440","Full text","","","N/A","8716","Legislation"
"1439","Full text","","","N/A","8717","Legislation"
"1438","Full text","","","N/A","8719","Legislation"
"1437","Full text","","","N/A","8721","Legislation"
"1436","Full text","","","N/A","8722","Legislation"
"1435","Full text","","","N/A","8724","Legislation"
"1434","Full text","","","N/A","8726","Legislation"
"1433","Full text","","","N/A","8727","Legislation"
"1432","Full text","","","N/A","8730","Legislation"
"1431","Full text","","","N/A","8728","Legislation"
"1430","Full text","","","N/A","8729","Legislation"
"1429","Full text","","","N/A","8731","Legislation"
"1428","Full text","","","N/A","8732","Legislation"
"1427","Full text","","Spanish","N/A","8733","Legislation"
"1426","Full text","","Spanish","N/A","8734","Legislation"
"1425","Full text","http://www.env.go.jp/earth/tekiou/tekiouhou_jyoubun_r1.pdf","","11/10/0018","8736","Legislation"
"1424","Full text vol 3","","","N/A","8737","Legislation"
"1423","Full text vol 1","","","N/A","8737","Legislation"
"1422","Full official text (PDF) ","","","N/A","8737","Legislation"
"1421","Full text","","","N/A","8738","Legislation"
"1420","Full text","","","N/A","8743","Legislation"
"1419","Full text","","","N/A","8741","Legislation"
"1418","Full text","","","N/A","8725","Legislation"
"1417","Full text","","","N/A","8739","Legislation"
"1416","Full text","","","N/A","8740","Legislation"
"1415","Full text","","","N/A","8742","Legislation"
"1414","Full text","","","N/A","8744","Legislation"
"1413","Full text","","","N/A","8745","Legislation"
"1412","Full text","https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv:OJ.L_.2018.156.01.0026.01.ENG","","08/12/2019","8746","Legislation"
"1411","Website (Swedish Government)","https://www.government.se/information-material/2018/03/the-swedish-climate-policy-framework/","","08/12/2019","8752","Legislation"
"1410","Full text (PDF)","","","N/A","8752","Legislation"
"1409","Full text (PDF)","","","N/A","8756","Legislation"
"1408","Full text","https://laws-lois.justice.gc.ca/eng/acts/G-11.55/page-1.html","","31/10/2018","8749","Legislation"
"1407","Full text (PDF)","","","N/A","8751","Legislation"
"1406","Full text (Croatian) (PDF)","","","N/A","8755","Legislation"
"1405","Full text (Spanish)","","","N/A","8750","Legislation"
"1404","Full text (PDF)","","","N/A","8766","Legislation"
"1403","Full text (PDF)","","","N/A","8767","Legislation"
"1402","Full text (PDF)","","","N/A","8765","Legislation"
"1401","Full text (PDF) (English and French)","","","N/A","8764","Legislation"
"1400","Full text (PDF)","","","N/A","8761","Legislation"
"1399","Full text -- Action Plan (PDF) (Spanish)","","","N/A","8760","Legislation"
"1398","Full text -- Decree (PDF) (Spanish)","","","N/A","8760","Legislation"
"1397","Full text (PDF)","","","N/A","8762","Legislation"
"1396","Full text (PDF) (Spanish)","","","N/A","8759","Legislation"
"1395","Full text (PDF) (Spanish)","","","N/A","8758","Legislation"
"1394","Full text (Portuguese)","","Portuguese","N/A","8770","Legislation"
"1393","Full Text (PDF)","https://www.preventionweb.net/files/18017_nationalstrategydisasterresilience.pdf","","19/04/0015","8771","Legislation"
"1392","Full text","https://www.environment.gov.au/climate-change/climate-solutions-package","","15/04/2019","8773","Legislation"
"1391","Full text (2018) (PDF)","","","N/A","8779","Legislation"
"1390","Full text (2015) (PDF)","https://www.environment.gov.au/system/files/resources/d98b3e53-146b-4b9c-a84a-2a22454b9a83/files/reef-2050-long-term-sustainability-plan.pdf","","25/04/2019","8779","Legislation"
"1389","Full text","https://www.legislation.gov.au/Details/C2017C00266","","25/04/2019","8781","Legislation"
"1388","Mining sector Plan","","","N/A","8788","Legislation"
"1387","Decree No. 9.082","http://www.planalto.gov.br/ccivil_03/_Ato2015-2018/2017/Decreto/D9082.htm","","09/04/2019","8768","Legislation"
"1386","Law No. 12.651","http://www.planalto.gov.br/ccivil_03/_Ato2011-2014/2012/Lei/L12651.htm","Portuguese","09/04/2019","8774","Legislation"
"1385","Decree No. 8.972","http://www.planalto.gov.br/ccivil_03/_ato2015-2018/2017/decreto/D8972.htm","","09/04/2017","8776","Legislation"
"1384","Industrial Plan CC Brazil","","","N/A","8784","Legislation"
"1383","Agricultural Sector Plan - Plan ABC","","","N/A","8786","Legislation"
"1382","Full text","https://www.legislation.gov.au/Details/C2018C00446","","25/04/2019","8783","Legislation"
"1381","Full text (PDF)","http://www.maff.go.jp/j/kanbo/kankyo/seisaku/pdf/pdf/tekiou_eng.pdf","","26/04/2019","8785","Legislation"
"1380","Full text (Japanese) (PDF)","http://www.mlit.go.jp/common/001111532.pdf","","19/04/0026","8787","Legislation"
"1379","Full text (PDF)","http://www.env.go.jp/policy/kihon_keikaku/plan/plan_5/attach/ref_en-01.pdf","","19/04/0030","8789","Legislation"
"1378","Full text (PDF) (French and Arabic)","","","N/A","8883","Legislation"
"1377","Full text (PDF) (Implementation Plan)","","","N/A","8869","Legislation"
"1376","Full text (PDF) (Policy)","","","N/A","8869","Legislation"
"1375","DNER","","","N/A","8882","Legislation"
"1374","Full text (PDF)","http://extwprlegs1.fao.org/docs/pdf/ang168058.pdf","","16/07/2019","8876","Legislation"
"1373","PANCOD","http://extwprlegs1.fao.org/docs/pdf/ang132051.pdf","","16/07/2019","8862","Legislation"
"1372","Full text (PDF)","https://www.cas.go.jp/jp/seisaku/kokudo_kyoujinka/en/fundamental_plan.pdf","","04/05/2019","8801","Legislation"
"1371","Full text (PDF) (French)","","","N/A","8881","Legislation"
"1370","Full text (PDF)","","","N/A","8873","Legislation"
"1369","Plan 2013-2017","","","N/A","8866","Legislation"
"1368","Full text (PDF)","","","N/A","8864","Legislation"
"1367","Full text (PDF)","","","N/A","8885","Legislation"
"1366","Full text (PDF)","","","N/A","8877","Legislation"
"1365","Full text (PDF)","","","N/A","8871","Legislation"
"1364","Full text (PDF)","","","N/A","8867","Legislation"
"1363","Full text (PDF)","","","N/A","8859","Legislation"
"1362","Full text (PDF)","","","N/A","8851","Legislation"
"1361","Full text (PDF)","","","N/A","8847","Legislation"
"1360","Full text (PDF)","","","N/A","8845","Legislation"
"1359","Full text (PDF)","","","N/A","8849","Legislation"
"1358","Policy DRM","","","N/A","8844","Legislation"
"1357","Water Act","","","N/A","8836","Legislation"
"1356","Full text (PDF)","","","N/A","8855","Legislation"
"1355","Full text (PDF)","","","N/A","8831","Legislation"
"1354","Full text (PDF)","","","N/A","8833","Legislation"
"1353","Full text (PDF)","","","N/A","8837","Legislation"
"1352","Full text (PDF)","","","N/A","8841","Legislation"
"1351","Full text (PDF)","http://www.environment.go.ke/wp-content/uploads/2018/05/The-National-Climate-Finance-Policy-Kenya-2017-1.pdf","","01/07/0019","8839","Legislation"
"1350","Full text (PDF)","","","N/A","8829","Legislation"
"1349","Full text (PDF)","","","N/A","8827","Legislation"
"1348","Full text (PDF)","","","N/A","8823","Legislation"
"1347","Full text (PDF)","","","N/A","8819","Legislation"
"1346","Full text (PDF)","","","N/A","8817","Legislation"
"1345","Full text (PDF)","","","N/A","8815","Legislation"
"1344","Full text (PDF)","","","N/A","8813","Legislation"
"1343","Carbon Tax Act","","","N/A","8804","Legislation"
"1342","Full Text (PDF)","https://dfat.gov.au/about-us/publications/Documents/investing-safer-future-disaster-risk-reduction-policy.pdf","","19/04/0015","8775","Legislation"
"1341","Transport Plan","","","N/A","8782","Legislation"
"1340","Full text (PDF)","http://extwprlegs1.fao.org/docs/pdf/sey150949.pdf","","19/05/0010","8803","Legislation"
"1339","Full 2017 translated text (pdf)","","English","N/A","8934","Legislation"
"1338","Full 2017 text (PDF)","","German","N/A","8934","Legislation"
"1337","Full text (PDF)","","","N/A","8835","Legislation"
"1336","Decree 35549","","","N/A","9340","Legislation"
"1335","Executive Decree 36721","","","N/A","9338","Legislation"
"1334","Full text (PDF)","","","N/A","9334","Legislation"
